time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter,.Quality
2022/10/11/16:34:55.116321,180,1665545695,0,GPS1_Frame,42.3361701965332,-71.0886001586914,38.79999923706055,327936.875,4689214.5,19,T,4
2022/10/11/16:34:56.110720,181,1665545696,0,GPS1_Frame,42.33617401123047,-71.0886001586914,38.900001525878906,327937.1875,4689215.0,19,T,4
2022/10/11/16:34:57.115496,182,1665545697,0,GPS1_Frame,42.336177825927734,-71.08859252929688,38.900001525878906,327937.5,4689215.0,19,T,4
2022/10/11/16:34:58.098124,183,1665545698,0,GPS1_Frame,42.336177825927734,-71.08859252929688,38.900001525878906,327937.75,4689215.5,19,T,4
2022/10/11/16:34:59.117513,184,1665545699,0,GPS1_Frame,42.336181640625,-71.08858489990234,38.900001525878906,327938.03125,4689215.5,19,T,4
2022/10/11/16:35:00.118648,185,1665545700,0,GPS1_Frame,42.336181640625,-71.08858489990234,38.900001525878906,327938.21875,4689216.0,19,T,4
2022/10/11/16:35:01.114492,186,1665545701,0,GPS1_Frame,42.336185455322266,-71.08858489990234,39.0,327938.46875,4689216.0,19,T,4
2022/10/11/16:35:02.110259,187,1665545702,0,GPS1_Frame,42.336185455322266,-71.08857727050781,38.900001525878906,327938.71875,4689216.5,19,T,4
2022/10/11/16:35:03.137485,188,1665545703,0,GPS1_Frame,42.33618927001953,-71.08857727050781,39.0,327938.9375,4689216.5,19,T,4
2022/10/11/16:35:04.111051,189,1665545704,0,GPS1_Frame,42.33618927001953,-71.08856964111328,39.0,327939.25,4689216.5,19,T,4
2022/10/11/16:35:05.119539,190,1665545705,0,GPS1_Frame,42.3361930847168,-71.08856964111328,39.0,327939.5625,4689217.0,19,T,4
